Year;"NCM Code";"NCM Description";Country;State;"Economic Block";Via;URF;"US$ FOB";"Net Weight";Quantity
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";India;"Espírito Santo";"Asia (minus MIDDLE EAST)";MARITIMA;"0727600 - PORTO DE VITORIA";56;4;15
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Singapore;Bahia;"Association Of Southeast Asian Nations (ASEAN)";MARITIMA;"0517800 - ALF - SALVADOR";55;42;18
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Singapore;Bahia;"Asia (minus MIDDLE EAST)";MARITIMA;"0517800 - ALF - SALVADOR";55;42;18
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Philippines;Paraná;"Association Of Southeast Asian Nations (ASEAN)";MARITIMA;"0917800 - PORTO DE PARANAGUA";55;18;18
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Philippines;Paraná;"Asia (minus MIDDLE EAST)";MARITIMA;"0917800 - PORTO DE PARANAGUA";55;18;18
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Greece;Paraná;"European Union (EU)";MARITIMA;"0917800 - PORTO DE PARANAGUA";55;18;18
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Greece;Paraná;Europe;MARITIMA;"0917800 - PORTO DE PARANAGUA";55;18;18
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";"Hong Kong";Ceará;"Asia (minus MIDDLE EAST)";MARITIMA;"0317900 - ALF - FORTALEZA";54;15;16
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";"United Kingdom";"Espírito Santo";Europe;"VIA NAO DECLARADA";"0710400 - CAMPOS DOS GOITACAZES";54;10;10
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";India;Bahia;"Asia (minus MIDDLE EAST)";MARITIMA;"0517800 - ALF - SALVADOR";53;8;18
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Canada;"Rio Grande do Sul";"North America";AEREA;"0817700 - AEROPORTO INTERNACIONAL DE VIRACOPOS";53;7;6
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Japan;"Espírito Santo";"Asia (minus MIDDLE EAST)";"MEIOS PROPRIOS";"0727600 - PORTO DE VITORIA";52;27;27
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";"Hong Kong";"Santa Catarina";"Asia (minus MIDDLE EAST)";MARITIMA;"0917800 - PORTO DE PARANAGUA";52;21;6
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Liberia;"Santa Catarina";"Africa (minus MIDDLE EAST)";MARITIMA;"0927700 - PORTO DE SAO FRANCISCO DO SUL";52;14;39
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Liberia;"São Paulo";"Africa (minus MIDDLE EAST)";MARITIMA;"0917800 - PORTO DE PARANAGUA";52;10;10
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Bahamas;"São Paulo";"Central America and Caribbean";MARITIMA;"0517800 - ALF - SALVADOR";49;24;24
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Greece;"São Paulo";"European Union (EU)";MARITIMA;"0817800 - PORTO DE SANTOS";49;14;7
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Greece;"São Paulo";Europe;MARITIMA;"0817800 - PORTO DE SANTOS";49;14;7
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Liberia;Pará;"Africa (minus MIDDLE EAST)";"VIA NAO DECLARADA";"0210200 - SANTAREM";49;11;11
2019;22042910;"Wine in containers larger than 10 liters";Malta;"São Paulo";"European Union (EU)";MARITIMA;"0817800 - PORTO DE SANTOS";48;34;18
2019;22042910;"Wine in containers larger than 10 liters";Malta;"São Paulo";Europe;MARITIMA;"0817800 - PORTO DE SANTOS";48;34;18
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";"United Kingdom";Paraná;Europe;MARITIMA;"0917800 - PORTO DE PARANAGUA";48;18;18
2019;22042910;"Wine in containers larger than 10 liters";"Marshall Islands";"São Paulo";Oceania;MARITIMA;"0817800 - PORTO DE SANTOS";47;2;18
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";"Hong Kong";"Santa Catarina";"Asia (minus MIDDLE EAST)";DUTOS;"0917800 - PORTO DE PARANAGUA";46;11;11
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Montenegro;"São Paulo";Europe;MARITIMA;"0817800 - PORTO DE SANTOS";46;9;9
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Malta;"Espírito Santo";"European Union (EU)";"VIA NAO DECLARADA";"0710400 - CAMPOS DOS GOITACAZES";43;14;9
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Malta;"Espírito Santo";Europe;"VIA NAO DECLARADA";"0710400 - CAMPOS DOS GOITACAZES";43;14;9
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Panama;"Rio de Janeiro";"Central America and Caribbean";MARITIMA;"0717600 - PORTO DO RIO DE JANEIRO";43;9;9
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Liberia;"Rio de Janeiro";"Africa (minus MIDDLE EAST)";MARITIMA;"0717600 - PORTO DO RIO DE JANEIRO";43;8;8
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Italy;"Rio Grande do Sul";"European Union (EU)";MARITIMA;"1017700 - PORTO DE RIO GRANDE";43;8;5
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Italy;"Rio Grande do Sul";Europe;MARITIMA;"1017700 - PORTO DE RIO GRANDE";43;8;5
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Greece;"Rio de Janeiro";Europe;MARITIMA;"0717600 - PORTO DO RIO DE JANEIRO";42;6;8
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Greece;"Rio de Janeiro";"European Union (EU)";MARITIMA;"0717600 - PORTO DO RIO DE JANEIRO";42;6;8
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Panama;Alagoas;"Central America and Caribbean";MARITIMA;"0417902 - IRF - PORTO DE SUAPE";41;10;10
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Greece;Alagoas;"European Union (EU)";MARITIMA;"0417900 - ALF - RECIFE";40;22;12
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Greece;Alagoas;Europe;MARITIMA;"0417900 - ALF - RECIFE";40;22;12
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";"Marshall Islands";"Santa Catarina";Oceania;MARITIMA;"0927502 - IRF - IMBITUBA";40;13;18
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";China;"Rio Grande do Sul";"Asia (minus MIDDLE EAST)";AEREA;"0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS";40;12;12
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Thailand;"São Paulo";"Asia (minus MIDDLE EAST)";MARITIMA;"0717600 - PORTO DO RIO DE JANEIRO";40;6;6
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Thailand;"São Paulo";"Association Of Southeast Asian Nations (ASEAN)";MARITIMA;"0717600 - PORTO DO RIO DE JANEIRO";40;6;6
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";China;Bahia;"Asia (minus MIDDLE EAST)";MARITIMA;"0517800 - ALF - SALVADOR";39;87;12
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";"United Kingdom";"Rio Grande do Sul";Europe;AEREA;"0817700 - AEROPORTO INTERNACIONAL DE VIRACOPOS";38;16;16
2019;22042910;"Wine in containers larger than 10 liters";Panama;Maranhão;"Central America and Caribbean";"VIA NAO DECLARADA";"0320151 - IRF - PORTO DE SÃO LUÍS";37;23;23
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";"Isle of Man";"São Paulo";"European Union (EU)";"EM MAOS";"0817800 - PORTO DE SANTOS";36;10;16
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";"Isle of Man";"São Paulo";Europe;"EM MAOS";"0817800 - PORTO DE SANTOS";36;10;16
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";China;Alagoas;"Asia (minus MIDDLE EAST)";MARITIMA;"0430151 - CABEDELO";34;89;9
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Malta;"Santa Catarina";"European Union (EU)";MARITIMA;"0927502 - IRF - IMBITUBA";34;12;12
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Malta;"Santa Catarina";Europe;MARITIMA;"0927502 - IRF - IMBITUBA";34;12;12
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Greece;"Rio de Janeiro";Europe;MARITIMA;"0727600 - PORTO DE VITORIA";34;9;8
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Greece;"Rio de Janeiro";"European Union (EU)";MARITIMA;"0727600 - PORTO DE VITORIA";34;9;8
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Thailand;"São Paulo";"Asia (minus MIDDLE EAST)";MARITIMA;"0717800 - PORTO DE ITAGUAI";33;22;7
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Thailand;"São Paulo";"Association Of Southeast Asian Nations (ASEAN)";MARITIMA;"0717800 - PORTO DE ITAGUAI";33;22;7
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Germany;"Rio Grande do Sul";Europe;AEREA;"1017801 - IRF - AEROPORTO INTERNACIONAL SALGADO FILHO";33;12;5
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Germany;"Rio Grande do Sul";"European Union (EU)";AEREA;"1017801 - IRF - AEROPORTO INTERNACIONAL SALGADO FILHO";33;12;5
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";"Marshall Islands";"São Paulo";Oceania;MARITIMA;"0812051 - SAO SEBASTIAO";33;8;8
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Norway;"São Paulo";Europe;MARITIMA;"0917800 - PORTO DE PARANAGUA";33;1;1
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Vietnam;Paraná;"Asia (minus MIDDLE EAST)";MARITIMA;"0917800 - PORTO DE PARANAGUA";32;20;20
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Vietnam;Paraná;"Association Of Southeast Asian Nations (ASEAN)";MARITIMA;"0917800 - PORTO DE PARANAGUA";32;20;20
2019;22042910;"Wine in containers larger than 10 liters";Singapore;Paraná;"Asia (minus MIDDLE EAST)";MARITIMA;"0917800 - PORTO DE PARANAGUA";32;18;18
2019;22042910;"Wine in containers larger than 10 liters";Singapore;Paraná;"Association Of Southeast Asian Nations (ASEAN)";MARITIMA;"0917800 - PORTO DE PARANAGUA";32;18;18
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Guyana;Roraima;"South America";"VIA NAO DECLARADA";"0260152 - BONFIM";32;12;12
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Liberia;"Espírito Santo";"Africa (minus MIDDLE EAST)";"VIA NAO DECLARADA";"0710400 - CAMPOS DOS GOITACAZES";31;14;13
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Liberia;Amazonas;"Africa (minus MIDDLE EAST)";MARITIMA;"0217800 - ALF - BELÉM";31;4;4
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";China;Pernambuco;"Asia (minus MIDDLE EAST)";MARITIMA;"0417902 - IRF - PORTO DE SUAPE";30;7;7
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";"United Kingdom";Pará;Europe;MARITIMA;"0217800 - ALF - BELÉM";30;6;6
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Philippines;"Santa Catarina";"Association Of Southeast Asian Nations (ASEAN)";MARITIMA;"0917800 - PORTO DE PARANAGUA";30;3;18
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Philippines;"Santa Catarina";"Asia (minus MIDDLE EAST)";MARITIMA;"0917800 - PORTO DE PARANAGUA";30;3;18
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Belize;"São Paulo";"Central America and Caribbean";"EM MAOS";"0817800 - PORTO DE SANTOS";29;9;9
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";China;"Rio Grande do Sul";"Asia (minus MIDDLE EAST)";AEREA;"0817700 - AEROPORTO INTERNACIONAL DE VIRACOPOS";28;30;25
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Germany;"Rio Grande do Sul";"European Union (EU)";AEREA;"0817700 - AEROPORTO INTERNACIONAL DE VIRACOPOS";28;20;20
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Germany;"Rio Grande do Sul";Europe;AEREA;"0817700 - AEROPORTO INTERNACIONAL DE VIRACOPOS";28;20;20
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";"Hong Kong";"Rio de Janeiro";"Asia (minus MIDDLE EAST)";MARITIMA;"0817800 - PORTO DE SANTOS";28;6;4
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";"Cayman Islands";"Espírito Santo";"Central America and Caribbean";MARITIMA;"0727600 - PORTO DE VITORIA";28;2;6
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Liberia;"Rio de Janeiro";"Africa (minus MIDDLE EAST)";MARITIMA;"0817800 - PORTO DE SANTOS";27;7;4
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Philippines;"Rio de Janeiro";"Asia (minus MIDDLE EAST)";MARITIMA;"0717600 - PORTO DO RIO DE JANEIRO";27;6;6
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Philippines;"Rio de Janeiro";"Association Of Southeast Asian Nations (ASEAN)";MARITIMA;"0717600 - PORTO DO RIO DE JANEIRO";27;6;6
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Singapore;"Santa Catarina";"Association Of Southeast Asian Nations (ASEAN)";MARITIMA;"0927700 - PORTO DE SAO FRANCISCO DO SUL";26;4;4
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Singapore;"Santa Catarina";"Asia (minus MIDDLE EAST)";MARITIMA;"0927700 - PORTO DE SAO FRANCISCO DO SUL";26;4;4
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Portugal;"Rio Grande do Sul";Europe;MARITIMA;"1017700 - PORTO DE RIO GRANDE";23;5;5
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Portugal;"Rio Grande do Sul";"European Union (EU)";MARITIMA;"1017700 - PORTO DE RIO GRANDE";23;5;5
2019;22042910;"Wine in containers larger than 10 liters";Panama;"São Paulo";"Central America and Caribbean";MARITIMA;"0817800 - PORTO DE SANTOS";23;2;9
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Portugal;Amazonas;"European Union (EU)";MARITIMA;"0227600 - PORTO DE MANAUS";23;2;2
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Portugal;Amazonas;Europe;MARITIMA;"0227600 - PORTO DE MANAUS";23;2;2
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Japan;"Espírito Santo";"Asia (minus MIDDLE EAST)";"VIA NAO DECLARADA";"0710400 - CAMPOS DOS GOITACAZES";22;12;11
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Japan;"São Paulo";"Asia (minus MIDDLE EAST)";"EM MAOS";"0817800 - PORTO DE SANTOS";21;8;9
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Bahamas;"Rio de Janeiro";"Central America and Caribbean";MARITIMA;"0717800 - PORTO DE ITAGUAI";21;4;5
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Nigeria;"Rio Grande do Sul";"Africa (minus MIDDLE EAST)";AEREA;"0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS";20;16;16
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";"Hong Kong";"São Paulo";"Asia (minus MIDDLE EAST)";MARITIMA;"0812051 - SAO SEBASTIAO";20;12;7
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Italy;Pará;Europe;MARITIMA;"0217800 - ALF - BELÉM";20;6;6
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Italy;Pará;"European Union (EU)";MARITIMA;"0217800 - ALF - BELÉM";20;6;6
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";"Antigua and Barbuda";Alagoas;"Central America and Caribbean";MARITIMA;"0417900 - ALF - RECIFE";19;1;4
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Portugal;"São Paulo";Europe;"EM MAOS";"0817800 - PORTO DE SANTOS";17;5;6
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Portugal;"São Paulo";"European Union (EU)";"EM MAOS";"0817800 - PORTO DE SANTOS";17;5;6
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Netherlands;"São Paulo";Europe;MARITIMA;"0812051 - SAO SEBASTIAO";17;4;1
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Netherlands;"São Paulo";"European Union (EU)";MARITIMA;"0812051 - SAO SEBASTIAO";17;4;1
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Liberia;Amazonas;"Africa (minus MIDDLE EAST)";MARITIMA;"0240152 - SANTANA";17;2;2
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Switzerland;"Espírito Santo";Europe;MARITIMA;"0727600 - PORTO DE VITORIA";16;2;4
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Bahamas;"Santa Catarina";"Central America and Caribbean";MARITIMA;"0927502 - IRF - IMBITUBA";13;6;6
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";"South Korea";"Espírito Santo";"Asia (minus MIDDLE EAST)";MARITIMA;"0717800 - PORTO DE ITAGUAI";12;9;9
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Panama;Amapá;"Central America and Caribbean";MARITIMA;"0240152 - SANTANA";12;2;2
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Thailand;"Espírito Santo";"Association Of Southeast Asian Nations (ASEAN)";MARITIMA;"0727600 - PORTO DE VITORIA";11;10;9
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Thailand;"Espírito Santo";"Asia (minus MIDDLE EAST)";MARITIMA;"0727600 - PORTO DE VITORIA";11;10;9
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";"Hong Kong";"Espírito Santo";"Asia (minus MIDDLE EAST)";MARITIMA;"0717800 - PORTO DE ITAGUAI";11;2;2
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Germany;"São Paulo";"European Union (EU)";AEREA;"0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS";10;7;7
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Germany;"São Paulo";Europe;AEREA;"0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS";10;7;7
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Poland;Maranhão;Europe;"VIA NAO DECLARADA";"0320151 - IRF - PORTO DE SÃO LUÍS";10;5;5
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Poland;Maranhão;"European Union (EU)";"VIA NAO DECLARADA";"0320151 - IRF - PORTO DE SÃO LUÍS";10;5;5
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";"South Korea";Maranhão;"Asia (minus MIDDLE EAST)";"VIA NAO DECLARADA";"0320151 - IRF - PORTO DE SÃO LUÍS";10;5;5
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Singapore;Amazonas;"Association Of Southeast Asian Nations (ASEAN)";MARITIMA;"0217800 - ALF - BELÉM";10;2;2
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Singapore;Pará;"Association Of Southeast Asian Nations (ASEAN)";MARITIMA;"0217800 - ALF - BELÉM";10;2;2
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Singapore;Pará;"Asia (minus MIDDLE EAST)";MARITIMA;"0217800 - ALF - BELÉM";10;2;2
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Singapore;Amazonas;"Asia (minus MIDDLE EAST)";MARITIMA;"0217800 - ALF - BELÉM";10;2;2
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Philippines;Pará;"Association Of Southeast Asian Nations (ASEAN)";MARITIMA;"0217800 - ALF - BELÉM";10;1;1
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Philippines;Pará;"Asia (minus MIDDLE EAST)";MARITIMA;"0217800 - ALF - BELÉM";10;1;1
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Panama;Bahia;"Central America and Caribbean";MARITIMA;"0517800 - ALF - SALVADOR";9;29;3
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Bahamas;"Espírito Santo";"Central America and Caribbean";"VIA NAO DECLARADA";"0710400 - CAMPOS DOS GOITACAZES";9;10;9
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Benin;"Rio Grande do Sul";"Africa (minus MIDDLE EAST)";AEREA;"0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS";9;9;13
2019;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Netherlands;"Rio Grande do Sul";Europe;AEREA;"0817700 - AEROPORTO INTERNACIONAL DE VIRACOPOS";8;8;8
